"Imported Companies","Created At","Updated At","Enrich LI Company","Name","Description","Primary Industry","Size","Type","Location","Country","Domain","LinkedIn URL","Telephone","Scrape Website"
,"2025-01-08T07:32:25.544Z","2025-01-08T08:03:43.832Z","System Solutions of Washington, LLC","System Solutions of Washington, LLC","System Solutions of Washington LLC is your recommended electrical company in Lynnwood, WA, for all your commercial and residential electrical needs. We are a certified, adhered to, and completely guaranteed electrical business meeting commercial and residential service providers' demands. Our group has over 150 years of mixed experience handling numerous residential and commercial electrical jobs in Washington State. We offer detailed and reliable project monitoring from beginning to end for all your electrical projects. Here is why you need to depend on our highly experienced and knowledgeable electrical experts for all your commercial and residential electrical tasks. System Solutions of Washington utilizes qualified electrical experts to take on any electrical project. We handle both residential and commercial tasks, and no project is large or as well small for our staff. They supply outstanding client solutions with a specialist solution group to take care of client requests and make certain jobs run efficiently. We likewise use 24/7 emergency solutions for all our clients in Washington State.

We are prepared to deal with our clients' residential or commercial electrical tasks, whether it is an electrical repair, new construction, or a remodel. Our group will guarantee that you are satisfied with their job no matter the project's range. System Solutions of Washington LLC is the finest commercial electrical firm - gives complimentary quotes, quick action, premium work, affordable pricing, and timely conclusion of all electrical needs.","Utilities","11-50 employees","Privately Held","Lynnwood, Washington","United States","systemsolutionswa.com","https://www.linkedin.com/company/system-solutions-of-washington-llc",,"✅ systemsolutionswa.com"
,"2025-01-08T07:32:25.544Z","2025-01-08T08:03:45.928Z","Scram App","Scram App","Scram is an automation application specifically designed to create a useful distraction and help remove people from unwanted situations.","Utilities","11-50 employees","Self Employed","New York","United States","scramapp.net","https://www.linkedin.com/company/scram-app",,"✅ scramapp.net"
,"2025-01-08T07:32:25.544Z","2025-01-08T08:03:50.561Z","Sage Energy","Sage Energy","Sage Energy is an independent energy service and consulting company, providing high-quality energy brokerage services to commercial and industrial businesses in all deregulated markets.

Energy can be one of the highest operating costs for many commercial and industrial businesses. Since everyone wants to be as efficient and cost effective as possible, let us help you reduce your electricity and gas rates by comparing suppliers, rates, and products across all markets.

With higher EBITDA margins and lower and predictable operating expenses, your company will have a more profitable operation.

Call us at 817-405-7968 to find out more!","Utilities","11-50 employees","Privately Held","Southlake, Texas","United States","energy-sage-affiliate.com","https://www.linkedin.com/company/energy-sage",,"✅ energy-sage-affiliate.com"
,"2025-01-08T07:32:25.544Z","2025-01-08T08:03:42.670Z","GMC Underground","GMC Underground","At GMC Underground, we take pride in being a family-owned municipal utility contracting company, specializing in natural gas utility installation and directional drilling. Our unwavering commitment to excellence and safety drives every aspect of our business. With our corporate office situated in Opelika, Alabama, we have established a strong presence in Alabama, serving a diverse range of clients. We are continuing our focus to extend our range of services across the state of Alabama. At GMC Underground, we don’t just dig underground; we build lasting relationships above ground.","Utilities","11-50 employees","Privately Held","Opelika, Alabama","United States","gmcunderground.com","https://www.linkedin.com/company/gmcunderground",,"✅ gmcunderground.com"
,"2025-01-08T07:32:25.544Z","2025-01-08T08:03:37.076Z","Socorro Electric Cooperative, Inc.","Socorro Electric Cooperative, Inc.","It shall be the aim of The Socorro Electric Cooperative, Inc. to make electric energy available to its members at the lowest cost consistent with sound economy and good management.","Electric Power Transmission, Control, and Distribution","11-50 employees","Public Company","Socorro, New Mexico","United States","socorroelectric.com","https://www.linkedin.com/company/socorroelectriccooperative",,"✅ socorroelectric.com"
,"2025-01-08T07:32:25.544Z","2025-01-08T08:03:36.649Z","National Energy Buyers Company Inc.","National Energy Buyers Company Inc.","The National Energy Buyers Company is a different and new energy provider located just outside of Gettysburg PA. We believe that fair pricing, prompt deliveries, and a high level of customer satisfaction isn't too much to ask for in an energy provider. In November 2015 we opened our doors and hit the road, delivering an alternative option for Heating Oil, Off Road Diesel, and Propane to this region...this why you may not of heard of us before now. 
We teamed up to open National Energy because we noticed the growing disconnect between what energy customers want and what the big guys deliver. We know how to deliver what customers want at fair prices. We have a customer service minded staff who are locals to the region and have a combined 100+ years of energy industry experience. Our service technicians and Propane drivers and Techs are all properly trained and certified through the Certified Employee Training Program required by the National Propane Gas Association. 
Our goal is to provide a high level of customer service at affordable fair prices to residential, agricultural, industrial, and commercial customers. We feel that the best way we can give back to our community is to provide this low cost energy delivery option that customers can trust to meet and exceed their energy needs and expectations.","Utilities","11-50 employees","Self Owned","Biglerville, PA","United States","nebc-pa.com","https://www.linkedin.com/company/nationalenergybuyerscompanyinc.",,"✅ nebc-pa.com"
,"2025-01-08T07:32:25.544Z","2025-01-08T08:04:39.343Z","Ensolar","Ensolar","Contact us for a free solar estimate or for to prequalify for solar financing! 


Contáctenos para un presupuesto solar gratuito o para precalificar para financiamiento solar!","Utilities","11-50 employees","Public Company","Tampa, Florida","United States","ensolar.energy","https://www.linkedin.com/company/ensolarenergy",,
,"2025-01-08T07:32:25.544Z","2025-01-08T08:03:38.181Z","Roy V. West Water Well Drilling Inc.","Roy V. West Water Well Drilling Inc.","For over 60 years we have been drilling and servicing water wells across the state of Mississippi. We are licensed to drill in Mississppi and Alabama. We also offer water testing and filtration systems, as well as oil drilling and extraction support.","Utilities","11-50 employees","Privately Held","Laurel, Mississippi","United States","royvwestwaterwelldrilling.com","https://www.linkedin.com/company/roy-v-west-water-well-drilling-inc",,"✅ royvwestwaterwelldrilling.com"
,"2025-01-08T07:32:25.544Z","2025-01-08T08:03:36.649Z","Geiger","Geiger","A company passionate about providing world class customer service to our clients. We leverage our extensive experience to deliver solutions in new and innovative ways.

1-800-919-5668","Utilities","11-50 employees","Privately Held","Mobile, Alabama","United States","geigerindustrial.com","https://www.linkedin.com/company/geiger-industrial",,"✅ geigerindustrial.com"
,"2025-01-08T07:32:25.544Z","2025-01-08T08:03:37.076Z","Cullman Power Board","Cullman Power Board",,"Utilities","11-50 employees",,"Cullman, AL","United States","cullmanpowerboard.com","https://www.linkedin.com/company/cullman-power-board",,"✅ cullmanpowerboard.com"
,"2025-01-08T07:32:25.544Z","2025-01-08T08:00:24.993Z","American Bituminous Power Partners, LP","American Bituminous Power Partners, LP",,"Utilities","11-50 employees",,"Grant Town, West Virginia","United States",,"https://www.linkedin.com/company/american-bituminous-power-partners-lp",,
,"2025-01-08T07:32:25.544Z","2025-01-08T08:05:16.267Z","Clean Energy of America","Clean Energy of America","Providing home and business owners with the very best in customer service, financial flexibility, customized option plans and the latest in cutting edge solar technology.  Our design crew provides free assessments and installation with no money down whatsoever.  We carry a C46-Solar CA State Board license and are official dealers for SunEdison, the largest renewable energy company in the world. Our panels are America made and come with 25 yr warranty, 24 hr monitoring system and routine maintenance checkups from our solar specialists to optimize energy performance.  We maintain an A rating with the BBB and have zero recalls.","Utilities","11-50 employees","Public Company","Woodland Hills, CA","United States","cleanenergyofamerica.com","https://www.linkedin.com/company/clean-energy-of-america",,
,"2025-01-08T07:32:25.544Z","2025-01-08T08:03:39.523Z","Utility Refund Agency","Utility Refund Agency","Utility Refund Agency is one of the largest and most experienced commercial utility review companies in the United States. Our consultants are utility experts with an in-depth understanding of all components of the utility billing process.

We help our clients reduce their utility costs by identifying billing errors and overcharges on electric, and natural and industrial gas bills. Once errors have been identified, we work with our clients to correct them, obtain any possible refunds, and secure future savings.

We are paid for “performance.” If we do not find any savings or refund opportunities, we receive NO compensation. This shared savings approach allows our customers to produce bottom-line savings without any out of pocket expense. It is truly a win-win effort.

Our Approach is Simple:

URA only requires a 10 to 15 minute appointment and copies of our client's most recent bills to perform a detailed utility audit.  After the review, we determine if the client is being overcharged and, if so, what the potential refunds and monthly savings would be.  We implement only those recommendations that are approved by our client.  Utility Refund Agency does NOT: Sell any type of energy management equipment or lighting, recommend energy suppliers, or charge any fees beyond our shared savings.","Utilities","11-50 employees","Privately Held","Pittsburgh, PA","United States","utilityrefundagency.com","https://www.linkedin.com/company/utility-refund-agency",,"✅ utilityrefundagency.com"
