source_label,source_id,cve_id,relationship_cve_id,severity,exploitability,all_properties
Device,,cve-CVE-2019-13521,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:37.403000000+00:00""}"
Device,,cve-CVE-2019-13521,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:37.403000000+00:00""}"
Device,,cve-CVE-2019-13521,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:37.403000000+00:00""}"
Control,,cve-CVE-2019-13521,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.325000000+00:00"", ""waterSpecificRisk"": ""High""}"
Control,,cve-CVE-2019-13521,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.325000000+00:00"", ""waterSpecificRisk"": ""High""}"
Control,,cve-CVE-2019-13521,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.325000000+00:00"", ""waterSpecificRisk"": ""High""}"
Control,,cve-CVE-2019-13521,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.325000000+00:00"", ""waterSpecificRisk"": ""High""}"
Control,,cve-CVE-2019-13521,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.325000000+00:00"", ""waterSpecificRisk"": ""High""}"
Control,,cve-CVE-2019-13521,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.325000000+00:00"", ""waterSpecificRisk"": ""High""}"
Control,,cve-CVE-2019-13521,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.325000000+00:00"", ""waterSpecificRisk"": ""High""}"
Control,,cve-CVE-2019-13521,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.325000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:40.639000000+00:00""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:40.639000000+00:00""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:40.639000000+00:00""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:40.639000000+00:00""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:40.639000000+00:00""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:40.639000000+00:00""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:40.639000000+00:00""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:40.639000000+00:00""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:40.639000000+00:00""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:40.639000000+00:00""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:40.639000000+00:00""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-10-31T07:27:40.639000000+00:00""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Device,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
Process,,cve-CVE-2019-13537,,UNKNOWN,,"{""severity"": ""UNKNOWN"", ""mitigationStatus"": ""Pending"", ""discoveredDate"": ""2025-11-01T01:03:42.226000000+00:00"", ""waterSpecificRisk"": ""High""}"
